2.1600000000000000E+03	-6.7396734022561013E+03	7.3447679572713705E+03	1.4576818827285326E+04	-5.1506687711999142E+00	8.6997188661577374E-01	1.6731473155947103E+00	5.4057079737380610E-16	
2.1900000000000000E+03	-6.8939737741869512E+03	7.3706292274349580E+03	1.4626540943283231E+04	-5.1360133326738771E+00	8.5415310147934498E-01	1.6417410504960963E+00	5.4057079737380610E-16	
2.2200000000000000E+03	-7.0478336688978006E+03	7.3960195362005843E+03	1.4675328076406206E+04	-5.1213045525455696E+00	8.3857360479151677E-01	1.6108134034322512E+00	1.0811415947476122E-15	
2.2500000000000000E+03	-7.2012515683448037E+03	7.4209459859006292E+03	1.4723194431678166E+04	-5.1065478636932768E+00	8.2322833021073927E-01	1.5803541839575219E+00	3.6038053158253742E-16	
2.2800000000000000E+03	-7.3542261132768936E+03	7.4454155288159354E+03	1.4770153912337362E+04	-5.0917484218211220E+00	8.0811234007747201E-01	1.5503534623121105E+00	5.4057079737380610E-16	
2.3100000000000000E+03	-7.5067560951324685E+03	7.4694349709856751E+03	1.4816220127553084E+04	-5.0769111194610081E+00	7.9322082205096489E-01	1.5208015625188718E+00	5.4057079737380610E-16	
2.3400000000000000E+03	-7.6588404483449349E+03	7.4930109759172228E+03	1.4861406399937230E+04	-5.0620405992299791E+00	7.7854908580661208E-01	1.4916890556109572E+00	1.8019026579126871E-16	
2.3700000000000000E+03	-7.8104782430352561E+03	7.5161500681978814E+03	1.4905725772854707E+04	-5.0471412663845943E+00	7.6409255979647372E-01	1.4630067529949402E+00	7.2076106316507483E-16	
2.4000000000000000E+03	-7.9616686780711134E+03	7.5388586370104040E+03	1.4949191017536828E+04	-5.0322173007115465E+00	7.4984678807502858E-01	1.4347456999530419E+00	5.4057079737380610E-16	
2.4300000000000000E+03	-8.1124110744732998E+03	7.5611429395542837E+03	1.4991814640001887E+04	-5.0172726677914099E+00	7.3580742719175529E-01	1.4068971692871328E+00	1.2613318605388809E-15	
2.4600000000000000E+03	-8.2627048691510445E+03	7.5830091043748507E+03	1.5033608887787173E+04	-5.0023111296704164E+00	7.2197024315170322E-01	1.3794526551064024E+00	3.6038053158253742E-16	
2.4900000000000000E+03	-8.4125496089490225E+03	7.6044631346021952E+03	1.5074585756496846E+04	-4.9873362549730409E+00	7.0833110844487612E-01	1.3524038667598846E+00	1.8019026579126871E-16	
2.5200000000000000E+03	-8.5619449449897638E+03	7.6255109111020283E+03	1.5114756996169932E+04	-4.9723514284863368E+00	6.9488599914489280E-01	1.3257427229143617E+00	7.2076106316507483E-16	
2.5500000000000000E+03	-8.7108906272960176E+03	7.6461581955405491E+03	1.5154134117472831E+04	-4.9573598602451856E+00	6.8163099207713529E-01	1.2994613457776965E+00	1.8019026579126871E-16	
2.5800000000000000E+03	-8.8593864996785360E+03	7.6664106333653654E+03	1.5192728397720721E+04	-4.9423645941459435E+00	6.6856226205632641E-01	1.2735520554670912E+00	0.0000000000000000E+00	
2.6100000000000000E+03	-9.0074324948755111E+03	7.6862737567046179E+03	1.5230550886732150E+04	-4.9273685161143881E+00	6.5567607919326987E-01	1.2480073645214069E+00	9.0095132895634347E-16	
2.6400000000000000E+03	-9.1550286299307045E+03	7.7057529871863244E+03	1.5267612412521192E+04	-4.9123743618523905E+00	6.4296880627028885E-01	1.2228199725563056E+00	9.0095132895634347E-16	
2.6700000000000000E+03	-9.3021750017979011E+03	7.7248536386800042E+03	1.5303923586831292E+04	-4.8973847241863133E+00	6.3043689618475285E-01	1.1979827610606670E+00	1.4415221263301497E-15	
2.7000000000000000E+03	-9.4488717831601498E+03	7.7435809199626174E+03	1.5339494810515216E+04	-4.8824020600388307E+00	6.1807688945991957E-01	1.1734887883324636E+00	1.8019026579126871E-16	
2.7300000000000000E+03	-9.5951192184527536E+03	7.7619399373108563E+03	1.5374336278765033E+04	-4.8674286970447049E+00	6.0588541182221456E-01	1.1493312845520720E+00	5.4057079737380610E-16	
2.7600000000000000E+03	-9.7409176200796283E+03	7.7799356970216968E+03	1.5408457986196390E+04	-4.8524668398296722E+00	5.9385917184396420E-01	1.1255036469907846E+00	7.2076106316507483E-16	
2.7900000000000000E+03	-9.8862673648132168E+03	7.7975731078632361E+03	1.5441869731791072E+04	-4.8375185759707788E+00	5.8199495865051154E-01	1.1019994353521583E+00	9.0095132895634347E-16	
2.8200000000000000E+03	-1.0031168890368634E+04	7.8148569834576811E+03	1.5474581123701664E+04	-4.8225858816552414E+00	5.7028963969057267E-01	1.0788123672436789E+00	3.6038053158253742E-16	
2.8500000000000000E+03	-1.0175622692143299E+04	7.8317920445983700E+03	1.5506601583922366E+04	-4.8076706270540210E+00	5.5874015856863257E-01	1.0559363137761297E+00	5.4057079737380610E-16	
2.8800000000000000E+03	-1.0319629320113618E+04	7.8483829215027126E+03	1.5537940352829668E+04	-4.7927745814254319E+00	5.4734353293813598E-01	1.0333652952879817E+00	1.4415221263301497E-15	
2.9100000000000000E+03	-1.0463189375880967E+04	7.8646341560027913E+03	1.5568606493596559E+04	-4.7778994179631304E+00	5.3609685245418648E-01	1.0110934771920383E+00	1.8019026579126871E-16	
2.9400000000000000E+03	-1.0606303509859437E+04	7.8805502036754187E+03	1.5598608896483942E+04	-4.7630467184021121E+00	5.2499727678444141E-01	9.8911516594152815E-01	1.0811415947476122E-15	
2.9700000000000000E+03	-1.0748972418598270E+04	7.8961354359134111E+03	1.5627956283012834E+04	-4.7482179773955613E+00	5.1404203367687118E-01	9.6742480511282991E-01	3.6038053158253742E-16	
3.0000000000000000E+03	-1.0891196842232341E+04	7.9113941419397079E+03	1.5656657210020687E+04	-4.7334146066746152E+00	5.0322841708303578E-01	9.4601697160196441E-01	0.0000000000000000E+00	
3.0300000000000000E+03	-1.1032977562054301E+04	7.9263305307659894E+03	1.5684720073605351E+04	-4.7186379390025230E+00	4.9255378533552779E-01	9.2488637193200285E-01	5.4057079737380610E-16	
3.0600000000000000E+03	-1.1174315398202398E+04	7.9409487330974462E+03	1.5712153112959824E+04	-4.7038892319339789E+00	4.8201555937822194E-01	9.0402783866855074E-01	9.0095132895634347E-16	
3.0900000000000000E+03	-1.1315211207458315E+04	7.9552528031852144E+03	1.5738964414101092E+04	-4.6891696713898146E+00	4.7161122104798725E-01	8.8343632694045926E-01	1.2613318605388809E-15	
3.1200000000000000E+03	-1.1455665881149556E+04	7.9692467206280135E+03	1.5765161913496122E+04	-4.6744803750566906E+00	4.6133831140651027E-01	8.6310691106295945E-01	1.8019026579126871E-16	
3.1500000000000000E+03	-1.1595680343151329E+04	7.9829343921244863E+03	1.5790753401588048E+04	-4.6598223956208757E+00	4.5119442912089747E-01	8.4303478126042664E-01	1.8019026579126869E-15	
3.1800000000000000E+03	-1.1735255547983066E+04	7.9963196531776621E+03	1.5815746526225488E+04	-4.6451967238447374E+00	4.4117722889174082E-01	8.2321524048603223E-01	7.2076106316507483E-16	
3.2100000000000000E+03	-1.1874392478994998E+04	8.0094062697529662E+03	1.5840148795997900E+04	-4.6306042914939951E+00	4.3128441992733313E-01	8.0364370133556062E-01	5.4057079737380610E-16	
3.2400000000000000E+03	-1.2013092146640363E+04	8.0221979398911089E+03	1.5863967583479718E+04	-4.6160459741235105E+00	4.2151376446275790E-01	7.8431568305272936E-01	3.6038053158253742E-16	
3.2700000000000000E+03	-1.2151355586829173E+04	8.0346982952772432E+03	1.5887210128385959E+04	-4.6015225937287827E+00	4.1186307632258190E-01	7.6522680862338033E-01	9.0095132895634347E-16	
3.3000000000000000E+03	-1.2289183859359651E+04	8.0469109027676213E+03	1.5909883540642018E+04	-4.5870349212700594E+00	4.0233021952590881E-01	7.4637280195598055E-01	7.2076106316507483E-16	
3.3300000000000000E+03	-1.2426578046423465E+04	8.0588392658749890E+03	1.5931994803370053E+04	-4.5725836790755476E+00	3.9291310693257647E-01	7.2774948514589788E-01	3.6038053158253742E-16	
3.3600000000000000E+03	-1.2563539251181395E+04	8.0704868262140562E+03	1.5953550775794638E+04	-4.5581695431298392E+00	3.8360969892929964E-01	7.0935277582098566E-01	3.6038053158253742E-16	
3.3900000000000000E+03	-1.2700068596405976E+04	8.0818569649080318E+03	1.5974558196069862E+04	-4.5437931452533746E+00	3.7441800215458965E-01	6.9117868456606890E-01	1.2613318605388809E-15	
3.4200000000000000E+03	-1.2836167223187975E+04	8.0929530039575438E+03	1.5995023684030391E+04	-4.5294550751784355E+00	3.6533606826130549E-01	6.7322331242396150E-01	7.2076106316507483E-16	
3.4500000000000000E+03	-1.2971836289703648E+04	8.1037782075729729E+03	1.6014953743868631E+04	-4.5151558825268605E+00	3.5636199271572111E-01	6.5548284847072436E-01	7.2076106316507483E-16	
3.4800000000000000E+03	-1.3107076970039918E+04	8.1143357834712706E+03	1.6034354766740285E+04	-4.5008960786944119E+00	3.4749391363201393E-01	6.3795356746291176E-01	1.8019026579126871E-16	
3.5100000000000000E+03	-1.3241890453074730E+04	8.1246288841383512E+03	1.6053233033300343E+04	-4.4866761386464402E+00	3.3873001064111258E-01	6.2063182755461621E-01	0.0000000000000000E+00	
3.5400000000000000E+03	-1.3376277941410035E+04	8.1346606080580459E+03	1.6071594716171585E+04	-4.4724965026292649E+00	3.3006850379286817E-01	6.0351406808219499E-01	1.0811415947476122E-15	
3.5700000000000000E+03	-1.3510240650354888E+04	8.1444340009086063E+03	1.6089445882347676E+04	-4.4583575778014675E+00	3.2150765249053387E-01	5.8659680741458520E-01	0.0000000000000000E+00	
3.6000000000000000E+03	-1.3643779806956289E+04	8.1539520567277241E+03	1.6106792495532687E+04	-4.4442597397889729E+00	3.1304575445657584E-01	5.6987664086720913E-01	1.6217123921214182E-15	
3.6300000000000000E+03	-1.3776896649075681E+04	8.1632177190469547E+03	1.6123640418418969E+04	-4.4302033341678255E+00	3.0468114472885011E-01	5.5335023867749134E-01	3.6038053158253742E-16	
3.6600000000000000E+03	-1.3909592424508770E+04	8.1722338819965089E+03	1.6139995414905185E+04	-4.4161886778780133E+00	2.9641219468622676E-01	5.3701434404009907E-01	5.4057079737380610E-16	
3.6900000000000000E+03	-1.4041868390146861E+04	8.1810033913812267E+03	1.6155863152256286E+04	-4.4022160605718925E+00	2.8823731110274348E-01	5.2086577120004240E-01	1.0811415947476122E-15	
3.7200000000000000E+03	-1.4173725811177683E+04	8.1895290457285828E+03	1.6171249203207135E+04	-4.3882857459002658E+00	2.8015493522942253E-01	5.0490140360184077E-01	5.4057079737380610E-16	
3.7500000000000000E+03	-1.4305165960323857E+04	8.1978135973095541E+03	1.6186159048011405E+04	-4.3743979727392235E+00	2.7216354190288938E-01	4.8911819209301588E-01	3.6038053158253742E-16	
3.7800000000000000E+03	-1.4436190117117358E+04	8.2058597531331634E+03	1.6200598076437354E+04	-4.3605529563605661E+00	2.6426163867996844E-01	4.7351315318021114E-01	1.8019026579126869E-15	
3.8100000000000000E+03	-1.4566799567208293E+04	8.2136701759153984E+03	1.6214571589712130E+04	-4.3467508895485976E+00	2.5644776499745342E-01	4.5808336733630423E-01	7.2076106316507483E-16	
3.8400000000000000E+03	-1.4696995601706363E+04	8.2212474850233357E+03	1.6228084802415939E+04	-4.3329919436657525E+00	2.4872049135626684E-01	4.4282597735691193E-01	7.2076106316507483E-16	
3.8700000000000000E+03	-1.4826779516553577E+04	8.2285942573950870E+03	1.6241142844327696E+04	-4.3192762696696532E+00	2.4107841852926107E-01	4.2773818676475361E-01	3.6038053158253742E-16	
3.9000000000000000E+03	-1.4956152611926806E+04	8.2357130284363993E+03	1.6253750762223481E+04	-4.3056039990837878E+00	2.3352017679191903E-01	4.1281725826037052E-01	1.6217123921214182E-15	
3.9300000000000000E+03	-1.5085116191668747E+04	8.2426062928944666E+03	1.6265913521629200E+04	-4.2919752449241484E+00	2.2604442517525020E-01	3.9806051221775623E-01	3.6038053158253742E-16	
3.9600000000000000E+03	-1.5213671562746049E+04	8.2492765057096276E+03	1.6277636008528765E+04	-4.2783901025837574E+00	2.1864985074018825E-01	3.8346532522349008E-01	1.8019026579126871E-16	
3.9900000000000000E+03	-1.5341820034733430E+04	8.2557260828456783E+03	1.6288923031029091E+04	-4.2648486506772443E+00	2.1133516787282650E-01	3.6902912865802090E-01	3.6038053158253742E-16	
4.0200000000000000E+03	-1.5469562919322505E+04	8.2619574020992768E+03	1.6299779320983140E+04	-4.2513509518472432E+00	2.0409911759984184E-01	3.5474940731777355E-01	9.0095132895634347E-16	
4.0500000000000000E+03	-1.5596901529854256E+04	8.2679728038891881E+03	1.6310209535572227E+04	-4.2378970535344695E+00	1.9694046692348061E-01	3.4062369807681259E-01	1.8019026579126871E-16	
4.0800000000000000E+03	-1.5723837180874074E+04	8.2737745920257403E+03	1.6320218258848758E+04	-4.2244869887131093E+00	1.8985800817550205E-01	3.2664958858682519E-01	1.4415221263301497E-15	
4.1100000000000000E+03	-1.5850371187708415E+04	8.2793650344613143E+03	1.6329810003240511E+04	-4.2111207765932592E+00	1.8285055838948883E-01	3.1282471601422390E-01	9.0095132895634347E-16	
4.1400000000000000E+03	-1.5976504866062003E+04	8.2847463640221558E+03	1.6338989211017624E+04	-4.1977984232917853E+00	1.7591695869095603E-01	2.9914676581321908E-01	1.8019026579126871E-16	
4.1700000000000000E+03	-1.6102239531634699E+04	8.2899207791222507E+03	1.6347760255723211E+04	-4.1845199224732790E+00	1.6905607370471060E-01	2.8561347053373598E-01	0.0000000000000000E+00	
4.2000000000000000E+03	-1.6227576499757226E+04	8.2948904444595864E+03	1.6356127443568803E+04	-4.1712852559622791E+00	1.6226679097892352E-01	2.7222260866309567E-01	1.2613318605388809E-15	
